date,sku,qty,amount,region
2025-03-15,CABLE-USB,1,11.06,north
2025-04-16,DOCK-HDMI,4,20.33,south
2025-05-17,KEYCAP-SET,1,44.72,eu
2025-06-18,INVOICE-PAD,5,260.57,apac
2025-07-19,WIDGET-1,6,337.46,west
2025-08-20,WIDGET-PRO,11,564.15,east
2025-09-21,CABLE-USB,13,1068.96,north
2025-10-22,DOCK-HDMI,12,851.64,south
2025-11-23,KEYCAP-SET,2,169.78,eu
2025-12-24,INVOICE-PAD,5,168.17,apac
2025-01-25,WIDGET-1,11,577.38,west
2025-02-26,WIDGET-PRO,10,333.42,east
2025-03-27,CABLE-USB,10,736.70,north
2025-04-28,DOCK-HDMI,3,227.57,south
2025-05-01,KEYCAP-SET,3,222.86,eu
2025-06-02,INVOICE-PAD,7,370.44,apac
2025-07-03,WIDGET-1,7,224.88,west
2025-08-04,WIDGET-PRO,5,43.81,east
2025-09-05,CABLE-USB,11,933.49,north
2025-10-06,DOCK-HDMI,5,352.54,south
2025-11-07,KEYCAP-SET,8,102.31,eu
2025-12-08,INVOICE-PAD,7,378.79,apac
2025-01-09,WIDGET-1,7,193.06,west
2025-02-10,WIDGET-PRO,5,394.59,east
2025-03-11,CABLE-USB,3,150.42,north
2025-04-12,DOCK-HDMI,3,153.28,south
2025-05-13,KEYCAP-SET,10,838.79,eu
2025-06-14,INVOICE-PAD,11,395.13,apac
2025-07-15,WIDGET-1,6,21.02,west
2025-08-16,WIDGET-PRO,1,53.46,east
2025-09-17,CABLE-USB,9,245.45,north
2025-10-18,DOCK-HDMI,6,293.36,south
2025-11-19,KEYCAP-SET,4,352.04,eu
2025-12-20,INVOICE-PAD,9,579.45,apac
2025-01-21,WIDGET-1,8,518.98,west
2025-02-22,WIDGET-PRO,8,83.73,east
2025-03-23,CABLE-USB,12,564.51,north
2025-04-24,DOCK-HDMI,5,260.49,south
2025-05-25,KEYCAP-SET,2,66.00,eu
2025-06-26,INVOICE-PAD,7,182.21,apac
2025-07-27,WIDGET-1,8,175.48,west
2025-08-28,WIDGET-PRO,4,134.93,east
2025-09-01,CABLE-USB,9,666.05,north
2025-10-02,DOCK-HDMI,3,147.96,south
2025-11-03,KEYCAP-SET,7,173.62,eu
2025-12-04,INVOICE-PAD,1,70.65,apac
2025-01-05,WIDGET-1,7,508.80,west
2025-02-06,WIDGET-PRO,13,344.58,east
2025-03-07,CABLE-USB,10,711.50,north
2025-04-08,DOCK-HDMI,3,207.89,south
2025-05-09,KEYCAP-SET,7,265.90,eu
2025-06-10,INVOICE-PAD,3,143.53,apac
2025-07-11,WIDGET-1,13,115.39,west
2025-08-12,WIDGET-PRO,10,61.44,east
2025-09-13,CABLE-USB,1,35.31,north
2025-10-14,DOCK-HDMI,4,17.25,south
2025-11-15,KEYCAP-SET,4,101.33,eu
2025-12-16,INVOICE-PAD,13,484.22,apac
2025-01-17,WIDGET-1,7,225.87,west
2025-02-18,WIDGET-PRO,13,736.41,east
2025-03-19,CABLE-USB,9,94.08,north
2025-04-20,DOCK-HDMI,3,173.14,south
2025-05-21,KEYCAP-SET,3,172.62,eu
2025-06-22,INVOICE-PAD,8,406.08,apac
2025-07-23,WIDGET-1,2,45.08,west
2025-08-24,WIDGET-PRO,4,145.32,east
2025-09-25,CABLE-USB,12,307.53,north
2025-10-26,DOCK-HDMI,9,664.76,south
2025-11-27,KEYCAP-SET,4,192.45,eu
2025-12-28,INVOICE-PAD,11,202.07,apac
2025-01-01,WIDGET-1,10,648.06,west
2025-02-02,WIDGET-PRO,13,978.09,east
2025-03-03,CABLE-USB,11,119.02,north
2025-04-04,DOCK-HDMI,2,99.66,south
2025-05-05,KEYCAP-SET,2,31.18,eu
2025-06-06,INVOICE-PAD,2,123.62,apac
2025-07-07,WIDGET-1,11,854.79,west
2025-08-08,WIDGET-PRO,9,385.69,east
2025-09-09,CABLE-USB,10,699.93,north
2025-10-10,DOCK-HDMI,4,185.11,south
2025-11-11,KEYCAP-SET,6,69.98,eu
2025-12-12,INVOICE-PAD,11,310.53,apac
2025-01-13,WIDGET-1,10,321.60,west
2025-02-14,WIDGET-PRO,7,616.27,east
2025-03-15,CABLE-USB,8,431.97,north
2025-04-16,DOCK-HDMI,5,267.60,south
2025-05-17,KEYCAP-SET,10,330.30,eu
2025-06-18,INVOICE-PAD,7,171.73,apac
2025-07-19,WIDGET-1,4,250.01,west
2025-08-20,WIDGET-PRO,9,766.93,east
2025-09-21,CABLE-USB,8,424.45,north
2025-10-22,DOCK-HDMI,10,498.56,south
2025-11-23,KEYCAP-SET,5,403.75,eu
2025-12-24,INVOICE-PAD,6,67.30,apac
2025-01-25,WIDGET-1,2,112.67,west
2025-02-26,WIDGET-PRO,4,99.31,east
2025-03-27,CABLE-USB,8,196.66,north
2025-04-28,DOCK-HDMI,11,968.24,south
2025-05-01,KEYCAP-SET,8,662.04,eu
2025-06-02,INVOICE-PAD,9,350.49,apac
2025-07-03,WIDGET-1,4,62.37,west
2025-08-04,WIDGET-PRO,4,195.95,east
2025-09-05,CABLE-USB,12,402.86,north
2025-10-06,DOCK-HDMI,11,321.07,south
2025-11-07,KEYCAP-SET,13,780.15,eu
2025-12-08,INVOICE-PAD,13,822.72,apac
2025-01-09,WIDGET-1,11,540.89,west
2025-02-10,WIDGET-PRO,4,28.20,east
2025-03-11,CABLE-USB,7,38.81,north
2025-04-12,DOCK-HDMI,1,76.89,south
2025-05-13,KEYCAP-SET,4,315.83,eu
2025-06-14,INVOICE-PAD,11,115.12,apac
2025-07-15,WIDGET-1,6,369.95,west
2025-08-16,WIDGET-PRO,8,693.85,east
2025-09-17,CABLE-USB,11,170.49,north
2025-10-18,DOCK-HDMI,12,352.42,south
2025-11-19,KEYCAP-SET,7,431.91,eu
2025-12-20,INVOICE-PAD,11,334.20,apac
2025-01-21,WIDGET-1,1,44.26,west
2025-02-22,WIDGET-PRO,11,760.86,east
2025-03-23,CABLE-USB,4,322.44,north
2025-04-24,DOCK-HDMI,6,330.91,south
2025-05-25,KEYCAP-SET,6,404.62,eu
2025-06-26,INVOICE-PAD,13,167.69,apac
2025-07-27,WIDGET-1,2,80.28,west
2025-08-28,WIDGET-PRO,3,43.26,east
2025-09-01,CABLE-USB,7,27.66,north
2025-10-02,DOCK-HDMI,11,470.02,south
2025-11-03,KEYCAP-SET,13,596.06,eu
2025-12-04,INVOICE-PAD,3,178.83,apac
2025-01-05,WIDGET-1,12,608.71,west
2025-02-06,WIDGET-PRO,8,470.52,east
2025-03-07,CABLE-USB,12,97.52,north
2025-04-08,DOCK-HDMI,8,567.65,south
2025-05-09,KEYCAP-SET,10,796.56,eu
2025-06-10,INVOICE-PAD,4,17.45,apac
2025-07-11,WIDGET-1,5,195.17,west
2025-08-12,WIDGET-PRO,7,488.73,east
2025-09-13,CABLE-USB,3,67.86,north
2025-10-14,DOCK-HDMI,4,263.94,south
2025-11-15,KEYCAP-SET,8,493.37,eu
2025-12-16,INVOICE-PAD,6,297.47,apac
2025-01-17,WIDGET-1,12,221.27,west
2025-02-18,WIDGET-PRO,12,777.98,east
2025-03-19,CABLE-USB,11,388.68,north
2025-04-20,DOCK-HDMI,4,120.03,south
2025-05-21,KEYCAP-SET,4,313.77,eu
2025-06-22,INVOICE-PAD,1,48.88,apac
2025-07-23,WIDGET-1,3,149.41,west
2025-08-24,WIDGET-PRO,4,314.84,east
2025-09-25,CABLE-USB,9,534.40,north
2025-10-26,DOCK-HDMI,11,56.91,south
2025-11-27,KEYCAP-SET,13,743.14,eu
2025-12-28,INVOICE-PAD,9,592.99,apac
2025-01-01,WIDGET-1,9,34.86,west
2025-02-02,WIDGET-PRO,5,405.35,east
2025-03-03,CABLE-USB,7,93.92,north
2025-04-04,DOCK-HDMI,6,128.61,south
2025-05-05,KEYCAP-SET,5,40.93,eu
2025-06-06,INVOICE-PAD,4,349.73,apac
2025-07-07,WIDGET-1,1,73.99,west
2025-08-08,WIDGET-PRO,3,67.65,east
2025-09-09,CABLE-USB,11,367.52,north
2025-10-10,DOCK-HDMI,6,41.79,south
2025-11-11,KEYCAP-SET,4,90.31,eu
2025-12-12,INVOICE-PAD,7,79.66,apac
2025-01-13,WIDGET-1,10,263.19,west
2025-02-14,WIDGET-PRO,6,271.28,east
2025-03-15,CABLE-USB,13,878.79,north
2025-04-16,DOCK-HDMI,9,661.75,south
2025-05-17,KEYCAP-SET,6,352.75,eu
2025-06-18,INVOICE-PAD,12,596.71,apac
2025-07-19,WIDGET-1,4,328.13,west
2025-08-20,WIDGET-PRO,13,1100.73,east
2025-09-21,CABLE-USB,6,287.61,north
2025-10-22,DOCK-HDMI,8,110.08,south
2025-11-23,KEYCAP-SET,12,96.83,eu
2025-12-24,INVOICE-PAD,4,231.59,apac
2025-01-25,WIDGET-1,8,328.82,west
2025-02-26,WIDGET-PRO,12,900.53,east
2025-03-27,CABLE-USB,5,426.17,north
2025-04-28,DOCK-HDMI,10,178.25,south
2025-05-01,KEYCAP-SET,3,52.37,eu
2025-06-02,INVOICE-PAD,10,686.12,apac
2025-07-03,WIDGET-1,10,350.28,west
2025-08-04,WIDGET-PRO,9,414.32,east
2025-09-05,CABLE-USB,7,92.10,north
2025-10-06,DOCK-HDMI,2,56.38,south
2025-11-07,KEYCAP-SET,7,144.58,eu
2025-12-08,INVOICE-PAD,11,435.22,apac
2025-01-09,WIDGET-1,3,185.37,west
2025-02-10,WIDGET-PRO,13,161.23,east
2025-03-11,CABLE-USB,7,279.81,north
2025-04-12,DOCK-HDMI,13,227.92,south
2025-05-13,KEYCAP-SET,10,583.59,eu
2025-06-14,INVOICE-PAD,12,104.21,apac
2025-07-15,WIDGET-1,10,663.66,west
2025-08-16,WIDGET-PRO,13,208.80,east
2025-09-17,CABLE-USB,11,694.49,north
2025-10-18,DOCK-HDMI,7,480.79,south
2025-11-19,KEYCAP-SET,9,672.30,eu
2025-12-20,INVOICE-PAD,4,271.01,apac
2025-01-21,WIDGET-1,4,204.63,west
2025-02-22,WIDGET-PRO,8,701.96,east
2025-03-23,CABLE-USB,5,309.18,north
2025-04-24,DOCK-HDMI,4,261.20,south
2025-05-25,KEYCAP-SET,1,19.26,eu
2025-06-26,INVOICE-PAD,12,121.60,apac
2025-07-27,WIDGET-1,3,119.10,west
2025-08-28,WIDGET-PRO,1,8.64,east
2025-09-01,CABLE-USB,9,355.67,north
2025-10-02,DOCK-HDMI,9,573.34,south
2025-11-03,KEYCAP-SET,12,777.89,eu
2025-12-04,INVOICE-PAD,13,360.66,apac
2025-01-05,WIDGET-1,10,799.99,west
2025-02-06,WIDGET-PRO,6,236.65,east
2025-03-07,CABLE-USB,1,52.00,north
2025-04-08,DOCK-HDMI,8,92.83,south
2025-05-09,KEYCAP-SET,3,186.21,eu
2025-06-10,INVOICE-PAD,11,477.88,apac
2025-07-11,WIDGET-1,5,184.25,west
2025-08-12,WIDGET-PRO,5,157.52,east
2025-09-13,CABLE-USB,9,567.88,north
2025-10-14,DOCK-HDMI,6,158.33,south
2025-11-15,KEYCAP-SET,6,310.57,eu
2025-12-16,INVOICE-PAD,5,358.57,apac
2025-01-17,WIDGET-1,4,350.03,west
2025-02-18,WIDGET-PRO,5,302.05,east
2025-03-19,CABLE-USB,7,552.95,north
2025-04-20,DOCK-HDMI,4,145.81,south
2025-05-21,KEYCAP-SET,2,136.86,eu
2025-06-22,INVOICE-PAD,5,255.43,apac
2025-07-23,WIDGET-1,4,125.77,west
2025-08-24,WIDGET-PRO,2,104.70,east
2025-09-25,CABLE-USB,5,23.03,north
2025-10-26,DOCK-HDMI,10,319.73,south
2025-11-27,KEYCAP-SET,5,125.91,eu
2025-12-28,INVOICE-PAD,9,565.79,apac
2025-01-01,WIDGET-1,2,163.67,west
2025-02-02,WIDGET-PRO,12,927.43,east
2025-03-03,CABLE-USB,8,395.72,north
2025-04-04,DOCK-HDMI,10,300.42,south
2025-05-05,KEYCAP-SET,3,206.01,eu
2025-06-06,INVOICE-PAD,7,408.32,apac
2025-07-07,WIDGET-1,3,172.01,west
2025-08-08,WIDGET-PRO,11,927.13,east
2025-09-09,CABLE-USB,1,47.65,north
2025-10-10,DOCK-HDMI,2,124.61,south
2025-11-11,KEYCAP-SET,9,190.62,eu
2025-12-12,INVOICE-PAD,5,319.53,apac
2025-01-13,WIDGET-1,11,186.39,west
2025-02-14,WIDGET-PRO,9,504.62,east
2025-03-15,CABLE-USB,10,454.05,north
2025-04-16,DOCK-HDMI,2,46.36,south
2025-05-17,KEYCAP-SET,7,139.11,eu
2025-06-18,INVOICE-PAD,3,22.39,apac
2025-07-19,WIDGET-1,13,327.92,west
2025-08-20,WIDGET-PRO,2,102.99,east
2025-09-21,CABLE-USB,12,440.43,north
2025-10-22,DOCK-HDMI,5,345.22,south
2025-11-23,KEYCAP-SET,8,540.03,eu
2025-12-24,INVOICE-PAD,9,372.13,apac
2025-01-25,WIDGET-1,12,810.14,west
2025-02-26,WIDGET-PRO,6,250.76,east
2025-03-27,CABLE-USB,12,683.36,north
2025-04-28,DOCK-HDMI,10,435.38,south
2025-05-01,KEYCAP-SET,5,361.23,eu
2025-06-02,INVOICE-PAD,9,685.21,apac
2025-07-03,WIDGET-1,6,372.34,west
2025-08-04,WIDGET-PRO,5,159.33,east
2025-09-05,CABLE-USB,1,8.76,north
2025-10-06,DOCK-HDMI,7,276.16,south
2025-11-07,KEYCAP-SET,8,254.46,eu
2025-12-08,INVOICE-PAD,7,198.18,apac
2025-01-09,WIDGET-1,9,232.77,west
2025-02-10,WIDGET-PRO,3,263.93,east
2025-03-11,CABLE-USB,11,344.86,north
2025-04-12,DOCK-HDMI,13,932.90,south
2025-05-13,KEYCAP-SET,3,203.39,eu
2025-06-14,INVOICE-PAD,5,390.33,apac
2025-07-15,WIDGET-1,5,181.19,west
2025-08-16,WIDGET-PRO,2,160.10,east
2025-09-17,CABLE-USB,6,222.32,north
2025-10-18,DOCK-HDMI,4,316.63,south
2025-11-19,KEYCAP-SET,3,107.36,eu
2025-12-20,INVOICE-PAD,5,380.22,apac
2025-01-21,WIDGET-1,10,283.15,west
2025-02-22,WIDGET-PRO,10,45.28,east
2025-03-23,CABLE-USB,12,772.59,north
2025-04-24,DOCK-HDMI,6,232.72,south
2025-05-25,KEYCAP-SET,10,516.37,eu
2025-06-26,INVOICE-PAD,9,701.35,apac
2025-07-27,WIDGET-1,10,183.46,west
2025-08-28,WIDGET-PRO,13,1140.32,east
2025-09-01,CABLE-USB,10,439.59,north
2025-10-02,DOCK-HDMI,8,478.24,south
2025-11-03,KEYCAP-SET,12,741.61,eu
2025-12-04,INVOICE-PAD,11,827.53,apac
2025-01-05,WIDGET-1,11,73.62,west
2025-02-06,WIDGET-PRO,3,76.44,east
2025-03-07,CABLE-USB,1,36.15,north
2025-04-08,DOCK-HDMI,11,86.58,south
2025-05-09,KEYCAP-SET,8,425.11,eu
2025-06-10,INVOICE-PAD,10,344.02,apac
2025-07-11,WIDGET-1,10,788.50,west
2025-08-12,WIDGET-PRO,3,130.03,east
2025-09-13,CABLE-USB,11,581.30,north
2025-10-14,DOCK-HDMI,5,321.35,south
2025-11-15,KEYCAP-SET,1,37.38,eu
2025-12-16,INVOICE-PAD,13,691.05,apac
2025-01-17,WIDGET-1,12,588.22,west
2025-02-18,WIDGET-PRO,9,275.41,east
2025-03-19,CABLE-USB,12,735.54,north
2025-04-20,DOCK-HDMI,8,599.12,south
2025-05-21,KEYCAP-SET,6,312.59,eu
2025-06-22,INVOICE-PAD,8,185.87,apac
2025-07-23,WIDGET-1,12,100.26,west
2025-08-24,WIDGET-PRO,3,132.30,east
2025-09-25,CABLE-USB,11,692.61,north
2025-10-26,DOCK-HDMI,2,144.64,south
2025-11-27,KEYCAP-SET,12,407.66,eu
2025-12-28,INVOICE-PAD,7,54.91,apac
2025-01-01,WIDGET-1,13,615.18,west
2025-02-02,WIDGET-PRO,10,480.43,east
2025-03-03,CABLE-USB,2,37.37,north
2025-04-04,DOCK-HDMI,4,143.48,south
2025-05-05,KEYCAP-SET,13,56.09,eu
2025-06-06,INVOICE-PAD,6,63.37,apac
2025-07-07,WIDGET-1,7,29.72,west
2025-08-08,WIDGET-PRO,13,786.12,east
2025-09-09,CABLE-USB,5,194.90,north
2025-10-10,DOCK-HDMI,3,40.80,south
2025-11-11,KEYCAP-SET,9,611.96,eu
2025-12-12,INVOICE-PAD,5,255.46,apac
2025-01-13,WIDGET-1,6,433.03,west
2025-02-14,WIDGET-PRO,11,378.65,east
2025-03-15,CABLE-USB,12,725.41,north
2025-04-16,DOCK-HDMI,1,79.10,south
2025-05-17,KEYCAP-SET,9,160.80,eu
2025-06-18,INVOICE-PAD,8,33.63,apac
2025-07-19,WIDGET-1,13,927.71,west
2025-08-20,WIDGET-PRO,13,378.32,east
2025-09-21,CABLE-USB,1,67.37,north
2025-10-22,DOCK-HDMI,3,240.37,south
2025-11-23,KEYCAP-SET,5,318.03,eu
2025-12-24,INVOICE-PAD,7,319.01,apac
2025-01-25,WIDGET-1,6,469.39,west
2025-02-26,WIDGET-PRO,8,207.25,east
2025-03-27,CABLE-USB,2,129.85,north
2025-04-28,DOCK-HDMI,9,612.51,south
2025-05-01,KEYCAP-SET,5,234.95,eu
2025-06-02,INVOICE-PAD,6,351.13,apac
2025-07-03,WIDGET-1,7,225.12,west
2025-08-04,WIDGET-PRO,2,95.13,east
2025-09-05,CABLE-USB,12,168.14,north
2025-10-06,DOCK-HDMI,8,340.93,south
2025-11-07,KEYCAP-SET,13,83.94,eu
2025-12-08,INVOICE-PAD,6,510.93,apac
2025-01-09,WIDGET-1,10,355.70,west
2025-02-10,WIDGET-PRO,1,19.13,east
2025-03-11,CABLE-USB,12,71.65,north
2025-04-12,DOCK-HDMI,3,184.97,south
2025-05-13,KEYCAP-SET,1,35.85,eu
2025-06-14,INVOICE-PAD,5,209.59,apac
2025-07-15,WIDGET-1,12,220.65,west
2025-08-16,WIDGET-PRO,11,811.34,east
2025-09-17,CABLE-USB,6,225.80,north
2025-10-18,DOCK-HDMI,5,147.48,south
2025-11-19,KEYCAP-SET,3,196.96,eu
2025-12-20,INVOICE-PAD,5,421.17,apac
2025-01-21,WIDGET-1,5,311.33,west
2025-02-22,WIDGET-PRO,6,113.91,east
2025-03-23,CABLE-USB,10,821.04,north
2025-04-24,DOCK-HDMI,6,145.97,south
2025-05-25,KEYCAP-SET,13,810.75,eu
2025-06-26,INVOICE-PAD,3,134.59,apac
2025-07-27,WIDGET-1,12,339.68,west
2025-08-28,WIDGET-PRO,12,521.59,east
2025-09-01,CABLE-USB,4,297.03,north
2025-10-02,DOCK-HDMI,12,283.63,south
2025-11-03,KEYCAP-SET,2,18.33,eu
2025-12-04,INVOICE-PAD,11,878.54,apac
2025-01-05,WIDGET-1,11,208.90,west
2025-02-06,WIDGET-PRO,6,482.22,east
2025-03-07,CABLE-USB,7,98.40,north
2025-04-08,DOCK-HDMI,7,193.67,south
2025-05-09,KEYCAP-SET,3,138.29,eu
2025-06-10,INVOICE-PAD,9,325.12,apac
2025-07-11,WIDGET-1,11,678.10,west
2025-08-12,WIDGET-PRO,5,339.41,east
2025-09-13,CABLE-USB,2,52.30,north
2025-10-14,DOCK-HDMI,10,572.17,south
2025-11-15,KEYCAP-SET,1,51.86,eu
2025-12-16,INVOICE-PAD,8,664.35,apac
2025-01-17,WIDGET-1,6,477.05,west
2025-02-18,WIDGET-PRO,3,59.77,east
2025-03-19,CABLE-USB,11,344.41,north
2025-04-20,DOCK-HDMI,6,64.89,south
2025-05-21,KEYCAP-SET,13,282.74,eu
2025-06-22,INVOICE-PAD,6,185.83,apac
2025-07-23,WIDGET-1,3,74.57,west
2025-08-24,WIDGET-PRO,11,392.27,east
2025-09-25,CABLE-USB,9,790.49,north
2025-10-26,DOCK-HDMI,5,79.54,south
2025-11-27,KEYCAP-SET,9,520.70,eu
2025-12-28,INVOICE-PAD,1,45.18,apac
2025-01-01,WIDGET-1,10,718.56,west
2025-02-02,WIDGET-PRO,13,185.21,east
2025-03-03,CABLE-USB,9,555.57,north
2025-04-04,DOCK-HDMI,6,245.97,south
2025-05-05,KEYCAP-SET,6,60.29,eu
2025-06-06,INVOICE-PAD,13,131.12,apac
2025-07-07,WIDGET-1,11,303.96,west
2025-08-08,WIDGET-PRO,4,212.04,east
2025-09-09,CABLE-USB,5,329.67,north
2025-10-10,DOCK-HDMI,6,68.83,south
2025-11-11,KEYCAP-SET,8,392.42,eu
2025-12-12,INVOICE-PAD,10,348.93,apac
2025-01-13,WIDGET-1,11,519.80,west
2025-02-14,WIDGET-PRO,2,21.60,east
2025-03-15,CABLE-USB,9,283.64,north
2025-04-16,DOCK-HDMI,6,316.39,south
2025-05-17,KEYCAP-SET,10,60.10,eu
2025-06-18,INVOICE-PAD,1,59.62,apac
2025-07-19,WIDGET-1,9,241.51,west
2025-08-20,WIDGET-PRO,10,243.72,east
2025-09-21,CABLE-USB,11,730.20,north
2025-10-22,DOCK-HDMI,10,274.50,south
2025-11-23,KEYCAP-SET,3,82.95,eu
2025-12-24,INVOICE-PAD,3,153.26,apac
2025-01-25,WIDGET-1,11,588.07,west
2025-02-26,WIDGET-PRO,13,186.42,east
2025-03-27,CABLE-USB,7,592.09,north
2025-04-28,DOCK-HDMI,11,454.78,south
2025-05-01,KEYCAP-SET,1,44.02,eu
2025-06-02,INVOICE-PAD,13,168.37,apac
2025-07-03,WIDGET-1,11,295.75,west
2025-08-04,WIDGET-PRO,10,551.20,east
2025-09-05,CABLE-USB,1,68.45,north
2025-10-06,DOCK-HDMI,6,496.73,south
2025-11-07,KEYCAP-SET,5,438.44,eu
2025-12-08,INVOICE-PAD,4,30.90,apac
2025-01-09,WIDGET-1,12,663.75,west
2025-02-10,WIDGET-PRO,12,60.52,east
2025-03-11,CABLE-USB,5,316.49,north
2025-04-12,DOCK-HDMI,10,210.84,south
2025-05-13,KEYCAP-SET,9,176.22,eu
2025-06-14,INVOICE-PAD,10,137.44,apac
2025-07-15,WIDGET-1,9,47.92,west
2025-08-16,WIDGET-PRO,4,67.93,east
2025-09-17,CABLE-USB,13,667.16,north
2025-10-18,DOCK-HDMI,3,180.60,south
2025-11-19,KEYCAP-SET,3,49.49,eu
2025-12-20,INVOICE-PAD,3,220.62,apac
2025-01-21,WIDGET-1,1,15.63,west
2025-02-22,WIDGET-PRO,6,137.19,east
2025-03-23,CABLE-USB,3,72.45,north
2025-04-24,DOCK-HDMI,10,523.12,south
2025-05-25,KEYCAP-SET,2,37.64,eu
2025-06-26,INVOICE-PAD,11,975.17,apac
2025-07-27,WIDGET-1,13,65.91,west
2025-08-28,WIDGET-PRO,11,406.88,east
2025-09-01,CABLE-USB,11,223.95,north
2025-10-02,DOCK-HDMI,3,61.16,south
2025-11-03,KEYCAP-SET,6,344.40,eu
2025-12-04,INVOICE-PAD,8,394.56,apac
2025-01-05,WIDGET-1,8,54.09,west
2025-02-06,WIDGET-PRO,6,301.16,east
2025-03-07,CABLE-USB,11,510.94,north
2025-04-08,DOCK-HDMI,9,176.24,south
2025-05-09,KEYCAP-SET,3,193.89,eu
2025-06-10,INVOICE-PAD,3,193.34,apac
2025-07-11,WIDGET-1,6,414.02,west
2025-08-12,WIDGET-PRO,7,487.52,east
2025-09-13,CABLE-USB,1,37.27,north
2025-10-14,DOCK-HDMI,7,462.26,south
2025-11-15,KEYCAP-SET,3,116.46,eu
2025-12-16,INVOICE-PAD,5,278.44,apac
2025-01-17,WIDGET-1,4,225.57,west
2025-02-18,WIDGET-PRO,5,308.76,east
2025-03-19,CABLE-USB,11,200.79,north
2025-04-20,DOCK-HDMI,4,355.55,south
2025-05-21,KEYCAP-SET,12,418.34,eu
2025-06-22,INVOICE-PAD,3,166.10,apac
2025-07-23,WIDGET-1,9,104.88,west
2025-08-24,WIDGET-PRO,12,159.01,east
2025-09-25,CABLE-USB,10,121.95,north
2025-10-26,DOCK-HDMI,9,78.17,south
2025-11-27,KEYCAP-SET,11,507.37,eu
2025-12-28,INVOICE-PAD,1,15.90,apac
2025-01-01,WIDGET-1,10,691.97,west
2025-02-02,WIDGET-PRO,7,43.41,east
2025-03-03,CABLE-USB,1,28.36,north
2025-04-04,DOCK-HDMI,8,475.75,south
2025-05-05,KEYCAP-SET,5,252.07,eu
2025-06-06,INVOICE-PAD,5,429.65,apac
2025-07-07,WIDGET-1,12,638.40,west
2025-08-08,WIDGET-PRO,12,597.73,east
2025-09-09,CABLE-USB,5,370.64,north
2025-10-10,DOCK-HDMI,5,106.04,south
2025-11-11,KEYCAP-SET,5,64.59,eu
2025-12-12,INVOICE-PAD,9,767.08,apac
2025-01-13,WIDGET-1,2,177.53,west
2025-02-14,WIDGET-PRO,13,284.38,east
2025-03-15,CABLE-USB,10,181.91,north
2025-04-16,DOCK-HDMI,13,694.27,south
2025-05-17,KEYCAP-SET,12,388.68,eu
2025-06-18,INVOICE-PAD,7,244.91,apac
2025-07-19,WIDGET-1,10,223.08,west
2025-08-20,WIDGET-PRO,8,69.09,east
2025-09-21,CABLE-USB,12,860.66,north
2025-10-22,DOCK-HDMI,8,332.57,south
2025-11-23,KEYCAP-SET,1,11.85,eu
2025-12-24,INVOICE-PAD,10,486.20,apac
2025-01-25,WIDGET-1,5,231.12,west
2025-02-26,WIDGET-PRO,2,168.65,east
2025-03-27,CABLE-USB,9,418.59,north
2025-04-28,DOCK-HDMI,13,327.38,south
2025-05-01,KEYCAP-SET,1,70.01,eu
2025-06-02,INVOICE-PAD,10,334.86,apac
2025-07-03,WIDGET-1,13,433.75,west
2025-08-04,WIDGET-PRO,1,56.09,east
2025-09-05,CABLE-USB,6,156.89,north
2025-10-06,DOCK-HDMI,10,702.78,south
2025-11-07,KEYCAP-SET,7,205.36,eu
2025-12-08,INVOICE-PAD,12,68.85,apac
2025-01-09,WIDGET-1,4,166.48,west
2025-02-10,WIDGET-PRO,12,554.46,east
2025-03-11,CABLE-USB,4,157.69,north
2025-04-12,DOCK-HDMI,8,283.63,south
2025-05-13,KEYCAP-SET,13,287.23,eu
2025-06-14,INVOICE-PAD,4,154.48,apac
2025-07-15,WIDGET-1,12,1063.96,west
2025-08-16,WIDGET-PRO,8,670.50,east
2025-09-17,CABLE-USB,4,263.43,north
2025-10-18,DOCK-HDMI,5,415.17,south
2025-11-19,KEYCAP-SET,7,250.89,eu
2025-12-20,INVOICE-PAD,1,68.50,apac
2025-01-21,WIDGET-1,10,180.18,west
2025-02-22,WIDGET-PRO,2,54.56,east
2025-03-23,CABLE-USB,11,802.99,north
2025-04-24,DOCK-HDMI,4,55.84,south
2025-05-25,KEYCAP-SET,8,513.31,eu
2025-06-26,INVOICE-PAD,9,379.91,apac
2025-07-27,WIDGET-1,11,103.77,west
2025-08-28,WIDGET-PRO,1,24.20,east
2025-09-01,CABLE-USB,10,563.80,north
2025-10-02,DOCK-HDMI,5,326.70,south
2025-11-03,KEYCAP-SET,6,415.01,eu
2025-12-04,INVOICE-PAD,11,621.02,apac
2025-01-05,WIDGET-1,2,114.00,west
2025-02-06,WIDGET-PRO,7,613.64,east
2025-03-07,CABLE-USB,2,81.91,north
2025-04-08,DOCK-HDMI,4,64.91,south
2025-05-09,KEYCAP-SET,8,321.93,eu
2025-06-10,INVOICE-PAD,12,801.10,apac
2025-07-11,WIDGET-1,11,506.76,west
2025-08-12,WIDGET-PRO,7,580.25,east
2025-09-13,CABLE-USB,10,90.52,north
2025-10-14,DOCK-HDMI,10,64.32,south
2025-11-15,KEYCAP-SET,1,76.14,eu
2025-12-16,INVOICE-PAD,1,55.84,apac
2025-01-17,WIDGET-1,10,776.66,west
2025-02-18,WIDGET-PRO,5,270.27,east
2025-03-19,CABLE-USB,9,575.41,north
2025-04-20,DOCK-HDMI,2,33.05,south
